frame,timeframe,frame_processing_time_ms,frame_width,frame_height,left_hip_x,left_hip_y,left_hip_z,left_hip_conf,left_knee_x,left_knee_y,left_knee_z,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_conf,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_conf,left_foot_direction,left_knee_angle,left_knee_incorrect,right_hip_x,right_hip_y,right_hip_z,right_hip_conf,right_knee_x,right_knee_y,right_knee_z,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_conf,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_conf,right_foot_direction,right_knee_angle,right_knee_incorrect
214,7.140466666666667,56.440114974975586,1080,1920,0.5452562570571899,0.5272393822669983,,0.9999290704727173,0.568972110748291,0.6225435733795166,,0.9927968978881836,0.5910437703132629,0.71707683801651,,0.9898920059204102,0.6133978962898254,0.7481414675712585,,0.9829097986221313,forward,143.50496300971503,1,0.45490145683288574,0.5301410555839539,,0.9999167919158936,0.4302695095539093,0.623999297618866,,0.9942423105239868,0.4133395254611969,0.7178753614425659,,0.9937576055526733,0.3995252847671509,0.7494657635688782,,0.9877740740776062,forward,146.0807999637022,1
215,7.1738333333333335,54.924964904785156,1080,1920,0.545104444026947,0.5265992283821106,,0.9999228119850159,0.5661637783050537,0.6223194599151611,,0.9927763938903809,0.591387152671814,0.7182719111442566,,0.9901025295257568,0.6135147213935852,0.7483967542648315,,0.9831926822662354,forward,149.22391621529664,0,0.4548211097717285,0.5291962623596191,,0.9999091625213623,0.4301420748233795,0.6231737732887268,,0.9942339062690735,0.41332772374153137,0.7177016735076904,,0.9937157034873962,0.3994806110858917,0.7494558691978455,,0.9877244234085083,forward,148.50250379373745,1
216,7.2072,55.333852767944336,1080,1920,0.5447853207588196,0.5264735817909241,,0.9999170303344727,0.5641506314277649,0.6220843195915222,,0.9927249550819397,0.591476559638977,0.7188690900802612,,0.9902795553207397,0.6136260032653809,0.748432457447052,,0.983436644077301,forward,155.87389029408078,0,0.454166978597641,0.5291272401809692,,0.9999008774757385,0.4300045371055603,0.6231546401977539,,0.9942059516906738,0.41324126720428467,0.7178618907928467,,0.9936527609825134,0.3994136154651642,0.7498753070831299,,0.9876550436019897,forward,149.30101636697657,1
217,7.240566666666667,55.638790130615234,1080,1920,0.5439745187759399,0.5263116955757141,,0.9999109506607056,0.5630797147750854,0.6213781833648682,,0.9926190376281738,0.5914767980575562,0.7190519571304321,,0.9904019832611084,0.6136308908462524,0.7484301328659058,,0.9836286902427673,forward,155.15569961413465,0,0.45304784178733826,0.52866530418396,,0.99989253282547,0.42982903122901917,0.6230210661888123,,0.9941456913948059,0.41313138604164124,0.7179166078567505,,0.9935551285743713,0.39930808544158936,0.7502010464668274,,0.9875460863113403,forward,150.62595352609702,1
218,7.273933333333334,56.546688079833984,1080,1920,0.5436815619468689,0.5263614654541016,,0.9999029636383057,0.5622084736824036,0.6211387515068054,,0.9925336837768555,0.5914527773857117,0.7191979885101318,,0.990475058555603,0.6135596632957458,0.7484291195869446,,0.9836915135383606,forward,154.78187689648422,0,0.4526909291744232,0.5286298990249634,,0.9998815059661865,0.4295715391635895,0.6230324506759644,,0.9940699338912964,0.4126981794834137,0.7179162502288818,,0.9934079051017761,0.3992747366428375,0.7502363324165344,,0.9873127937316895,forward,150.64114205360244,1
219,7.307300000000001,57.930946350097656,1080,1920,0.543618381023407,0.5257359147071838,,0.9998970031738281,0.5615990161895752,0.6208921670913696,,0.9924025535583496,0.5913941264152527,0.7191809415817261,,0.99049311876297,0.613373339176178,0.748350203037262,,0.9837102293968201,forward,155.27280475015795,0,0.4525989890098572,0.5277854800224304,,0.9998735785484314,0.4294256269931793,0.6225941777229309,,0.9939600229263306,0.412350594997406,0.7178307771682739,,0.9932489991188049,0.39917704463005066,0.7502516508102417,,0.9870796799659729,forward,153.14797391809827,1
220,7.3406666666666665,57.13605880737305,1080,1920,0.5436152815818787,0.5251368880271912,,0.9998925924301147,0.5612640380859375,0.6208879351615906,,0.9922469854354858,0.5913066864013672,0.7194334268569946,,0.990454912185669,0.6134347319602966,0.748451292514801,,0.9836595058441162,forward,156.0623203342295,0,0.4525705873966217,0.5275843739509583,,0.9998677372932434,0.4293179214000702,0.6224120259284973,,0.9938366413116455,0.4117918610572815,0.7178449034690857,,0.9930894374847412,0.3988586664199829,0.7502289414405823,,0.9868446588516235,forward,154.58935388518944,1
221,7.374033333333333,56.92791938781738,1080,1920,0.5437663793563843,0.5246084928512573,,0.9998888373374939,0.5615682601928711,0.6209163665771484,,0.9920300245285034,0.5912593007087708,0.719499945640564,,0.9903074502944946,0.613277018070221,0.7491219639778137,,0.9834679961204529,forward,156.82432220951358,0,0.45262259244918823,0.5276031494140625,,0.9998624920845032,0.42922472953796387,0.622400164604187,,0.9936641454696655,0.41101524233818054,0.7179583311080933,,0.9928715229034424,0.3985607624053955,0.7502307295799255,,0.9865195751190186,forward,155.790848099789,1
222,7.4074,58.812856674194336,1080,1920,0.5438924431800842,0.524122953414917,,0.9998852014541626,0.5615267753601074,0.620940089225769,,0.9919285178184509,0.5912479758262634,0.7196399569511414,,0.9902877807617188,0.6131871342658997,0.7496283650398254,,0.9834152460098267,forward,157.54257270295633,0,0.45281001925468445,0.5275252461433411,,0.9998569488525391,0.42914819717407227,0.622370719909668,,0.9934974312782288,0.4106932580471039,0.7179574966430664,,0.9926551580429077,0.3983471095561981,0.7500463724136353,,0.9861845374107361,forward,156.2386206945373,1
223,7.440766666666667,55.21512031555176,1080,1920,0.5443745851516724,0.5235292315483093,,0.9998829364776611,0.5615838766098022,0.6209492087364197,,0.9917850494384766,0.5912169814109802,0.7199110388755798,,0.9902094602584839,0.6131407022476196,0.7499469518661499,,0.9833115935325623,forward,158.42203933331575,0,0.45331594347953796,0.5271638631820679,,0.9998533129692078,0.4291534721851349,0.6220917105674744,,0.9933333992958069,0.4105045199394226,0.7176992297172546,,0.9924498200416565,0.3983224928379059,0.7497824430465698,,0.9858775734901428,forward,156.67713661283776,1
224,7.4741333333333335,52.99568176269531,1080,1920,0.5454340577125549,0.5231204032897949,,0.9998791813850403,0.561673641204834,0.6209681034088135,,0.9915591478347778,0.5905614495277405,0.7199043035507202,,0.9899731278419495,0.6119577288627625,0.7498970031738281,,0.9829946160316467,forward,157.7632874440034,0,0.4540424644947052,0.5270444750785828,,0.9998481869697571,0.4296266436576843,0.621950089931488,,0.9931398034095764,0.41042593121528625,0.7175940871238708,,0.9921960830688477,0.39856383204460144,0.749638020992279,,0.9854736328125,forward,157.34337089070553,1
225,7.5075,51.40399932861328,1080,1920,0.5461723208427429,0.523135781288147,,0.9998754262924194,0.5617661476135254,0.6210651397705078,,0.9913291931152344,0.5901342034339905,0.7199003100395203,,0.9896733164787292,0.610359251499176,0.7497219443321228,,0.9825814962387085,forward,156.29353626546728,0,0.45457151532173157,0.5271207094192505,,0.9998427629470825,0.4300495982170105,0.6220127940177917,,0.9929409027099609,0.4103217124938965,0.7176295518875122,,0.9918999075889587,0.39925870299339294,0.7495875954627991,,0.9850010275840759,forward,156.7754562036222,1
226,7.540866666666667,52.74796485900879,1080,1920,0.546807050704956,0.5230081081390381,,0.9998708367347717,0.5617988705635071,0.6210756301879883,,0.9911149740219116,0.5900738835334778,0.7198314666748047,,0.9894261360168457,0.6098330020904541,0.7495478391647339,,0.9822245836257935,forward,155.70896682669272,0,0.45520079135894775,0.527102530002594,,0.9998365044593811,0.43053868412971497,0.622027575969696,,0.9927578568458557,0.41022393107414246,0.7176655530929565,,0.9916461110115051,0.39958223700523376,0.7493842840194702,,0.9845755100250244,forward,157.2362901918463,1
227,7.574233333333334,54.0921688079834,1080,1920,0.5469095706939697,0.5229972004890442,,0.9998674392700195,0.5625095963478088,0.6210895776748657,,0.9909816384315491,0.5900725722312927,0.7198030948638916,,0.9892963171005249,0.6098548769950867,0.7494786381721497,,0.9820528626441956,forward,155.38542723999055,0,0.4554615020751953,0.5271235108375549,,0.9998321533203125,0.43066129088401794,0.6219503879547119,,0.992684006690979,0.4101351499557495,0.7177206873893738,,0.9915497899055481,0.39955803751945496,0.7492548227310181,,0.98440021276474,forward,158.6571289494875,1
228,7.6076,54.95810508728027,1080,1920,0.5469856262207031,0.5230700373649597,,0.99986332654953,0.5632432699203491,0.6211010217666626,,0.9908592104911804,0.5900809168815613,0.7197875380516052,,0.989168107509613,0.609913170337677,0.7494698762893677,,0.981868326663971,forward,155.07488414026236,0,0.4555835723876953,0.5271657109260559,,0.9998267889022827,0.4306621849536896,0.6218265891075134,,0.9926196336746216,0.41007670760154724,0.7177982330322266,,0.9914634227752686,0.3995451033115387,0.749243438243866,,0.9842309355735779,forward,158.4018970681157,1
229,7.6409666666666665,54.59403991699219,1080,1920,0.5471012592315674,0.5230733156204224,,0.9998601675033569,0.5637855529785156,0.6210851073265076,,0.9907074570655823,0.5900602340698242,0.719677746295929,,0.9890003800392151,0.6099302172660828,0.7494516968727112,,0.9816710352897644,forward,154.36929100254912,0,0.45558130741119385,0.5271979570388794,,0.9998229742050171,0.4306545853614807,0.6217848658561707,,0.9925512671470642,0.4100707173347473,0.7178962826728821,,0.991377055644989,0.39952564239501953,0.7492383122444153,,0.9840867519378662,forward,158.28908607199315,1
230,7.674333333333333,54.92091178894043,1080,1920,0.5471078753471375,0.5231066346168518,,0.9998570084571838,0.5640105605125427,0.6210477948188782,,0.9906153678894043,0.5900568962097168,0.7196506857872009,,0.9889460206031799,0.6099128723144531,0.7494457960128784,,0.9816348552703857,forward,154.32944393510004,0,0.45554807782173157,0.5272212624549866,,0.999818742275238,0.43067389726638794,0.6217708587646484,,0.9925262928009033,0.41008302569389343,0.7179324626922607,,0.9913604259490967,0.39951515197753906,0.7492362260818481,,0.9840691685676575,forward,158.23239177678332,1
231,7.7077,52.71315574645996,1080,1920,0.5471518039703369,0.523082435131073,,0.9998540282249451,0.5641331076622009,0.6210495233535767,,0.9905328154563904,0.590056300163269,0.7196482419967651,,0.9889410734176636,0.609926700592041,0.7494457364082336,,0.9816761612892151,forward,154.34112721301352,0,0.45559439063072205,0.5272230505943298,,0.9998152256011963,0.43106651306152344,0.6217641830444336,,0.9925030469894409,0.41013309359550476,0.7179580926895142,,0.9913725256919861,0.3995097279548645,0.7492325901985168,,0.984106719493866,forward,158.21955094888062,1
232,7.741066666666667,53.2989501953125,1080,1920,0.5471371412277222,0.5231924057006836,,0.9998541474342346,0.5643685460090637,0.620884358882904,,0.9905853271484375,0.5900252461433411,0.7195817232131958,,0.9891043305397034,0.6099345088005066,0.7494794726371765,,0.9819545149803162,forward,154.64045708430356,0,0.4556238055229187,0.5272895097732544,,0.9998148083686829,0.4311272203922272,0.6219625473022461,,0.992554247379303,0.4102931618690491,0.7179638147354126,,0.9914861917495728,0.3995016813278198,0.7492170333862305,,0.984327495098114,forward,154.7937913720478,1
233,7.7744333333333335,54.85725402832031,1080,1920,0.5470532178878784,0.5237849354743958,,0.9998530149459839,0.5647424459457397,0.62080979347229,,0.9905321598052979,0.5900241136550903,0.7195765972137451,,0.9891611337661743,0.6099469065666199,0.7495710849761963,,0.982069730758667,forward,154.24419209996546,0,0.45569944381713867,0.5276092886924744,,0.9998122453689575,0.4310809373855591,0.622126579284668,,0.9925307035446167,0.4103643000125885,0.7179840207099915,,0.99151211977005,0.39949238300323486,0.749214768409729,,0.9844003319740295,forward,153.3898100141433,1
234,7.8078,55.56201934814453,1080,1920,0.5466765761375427,0.5245435833930969,,0.9998512864112854,0.566143274307251,0.6208124756813049,,0.9904870986938477,0.5900229811668396,0.719357430934906,,0.9892337322235107,0.6099702715873718,0.7495890259742737,,0.9821937680244446,forward,151.50931997153808,0,0.4557366967201233,0.5280894041061401,,0.9998095035552979,0.4307543933391571,0.622290849685669,,0.9925557971000671,0.41041821241378784,0.7179848551750183,,0.9915853142738342,0.3994276523590088,0.7492126822471619,,0.984535813331604,forward,151.86620606358073,1
235,7.841166666666667,54.95095252990723,1080,1920,0.5465752482414246,0.5259960293769836,,0.9998475313186646,0.5699071288108826,0.6218483448028564,,0.9903525710105896,0.590019166469574,0.7192479968070984,,0.9892120957374573,0.6103945970535278,0.7495869398117065,,0.9821807146072388,forward,146.00525311500706,1,0.4557547867298126,0.5294041037559509,,0.9998039603233337,0.43047329783439636,0.6228314638137817,,0.9925521612167358,0.41043350100517273,0.7179983258247375,,0.9916137456893921,0.39941444993019104,0.7492321729660034,,0.9845899939537048,forward,148.20813577621647,1
236,7.874533333333334,55.13906478881836,1080,1920,0.546482264995575,0.5270113348960876,,0.9998458623886108,0.5726851224899292,0.6226138472557068,,0.9903855919837952,0.589979887008667,0.7191765904426575,,0.9892300367355347,0.610401451587677,0.7494720816612244,,0.982211709022522,forward,143.2211117260782,1,0.45572811365127563,0.5306390523910522,,0.9998019337654114,0.4299413561820984,0.622856080532074,,0.9926329851150513,0.4104606807231903,0.717971920967102,,0.9917309284210205,0.3994928002357483,0.749238908290863,,0.9847524166107178,forward,146.34308510130344,1
237,7.9079,53.89714241027832,1080,1920,0.5463690757751465,0.5274705290794373,,0.9998435974121094,0.5760946869850159,0.6232499480247498,,0.9904624819755554,0.5899699926376343,0.7190911173820496,,0.9893143177032471,0.6108904480934143,0.7494211196899414,,0.9822984337806702,forward,141.67362800756374,1,0.45571956038475037,0.5309697985649109,,0.9997995495796204,0.4298860728740692,0.6233071088790894,,0.9927051663398743,0.410532146692276,0.7179521322250366,,0.9918329119682312,0.3994801640510559,0.7492414712905884,,0.9848715662956238,forward,144.79361527179776,1
238,7.9412666666666665,53.775787353515625,1080,1920,0.5453556776046753,0.5277839303016663,,0.999840259552002,0.5776242613792419,0.6233897805213928,,0.9906172156333923,0.5900484323501587,0.7189705967903137,,0.9894843101501465,0.6113883852958679,0.7493214011192322,,0.982481062412262,forward,140.84729608968544,1,0.4557206928730011,0.5310633778572083,,0.9997966289520264,0.42969486117362976,0.6237713098526001,,0.9928230047225952,0.4105224311351776,0.7178353071212769,,0.9919742345809937,0.39930281043052673,0.7492517828941345,,0.9850602149963379,forward,143.50975235410644,1
239,7.974633333333333,53.45606803894043,1080,1920,0.5440748333930969,0.5281394720077515,,0.9998388290405273,0.5785505771636963,0.6233801245689392,,0.9906592965126038,0.5901382565498352,0.7188683152198792,,0.9895873665809631,0.6124157905578613,0.7492334246635437,,0.9825825095176697,forward,140.15777633850763,1,0.4554169774055481,0.5312005281448364,,0.9997960329055786,0.42940962314605713,0.6243986487388611,,0.9928703904151917,0.41052842140197754,0.7177307605743408,,0.9920365810394287,0.3993561565876007,0.7494173049926758,,0.9851571321487427,forward,142.2546904872846,1
240,8.008000000000001,56.16307258605957,1080,1920,0.5436986088752747,0.5292747616767883,,0.9998384714126587,0.5785032510757446,0.62359219789505,,0.990592360496521,0.5903542637825012,0.7178875207901001,,0.9895393252372742,0.6128425598144531,0.7489625811576843,,0.9824458956718445,forward,136.53259418760916,1,0.45523104071617126,0.5320442318916321,,0.999795138835907,0.42882898449897766,0.6258867383003235,,0.9927701354026794,0.41082119941711426,0.7175518274307251,,0.9919320344924927,0.40006816387176514,0.7495051026344299,,0.9849678874015808,forward,139.53209219843131,1
241,8.041366666666667,56.123971939086914,1080,1920,0.5435748100280762,0.5312104225158691,,0.999833881855011,0.5797531008720398,0.624208390712738,,0.9903444051742554,0.5904788970947266,0.7176104187965393,,0.9893538355827332,0.6129233241081238,0.7488397359848022,,0.9821133613586426,forward,133.2897056386702,1,0.4551618695259094,0.5342771410942078,,0.9997860789299011,0.427611380815506,0.6268834471702576,,0.9925479888916016,0.4113534986972809,0.7175597548484802,,0.991698682308197,0.4010748267173767,0.7497518658638,,0.9845577478408813,forward,135.9511277383549,1
242,8.074733333333333,55.18317222595215,1080,1920,0.5435550808906555,0.5330846309661865,,0.9998354911804199,0.5806973576545715,0.6246370673179626,,0.9898874759674072,0.5907096862792969,0.7172447443008423,,0.9888749122619629,0.6128955483436584,0.7488130927085876,,0.9813778400421143,forward,130.2726544945798,1,0.4551545977592468,0.5368399024009705,,0.9997841715812683,0.4250163733959198,0.6275288462638855,,0.9921605587005615,0.411632776260376,0.7175896763801575,,0.9913198351860046,0.40143442153930664,0.750045657157898,,0.9838916063308716,forward,132.40062899818594,1
243,8.1081,54.49104309082031,1080,1920,0.5432971119880676,0.5357904434204102,,0.9998418688774109,0.5822813510894775,0.6257237792015076,,0.9896239638328552,0.5909284353256226,0.7172322869300842,,0.9884167909622192,0.6128287315368652,0.7487527132034302,,0.9806509613990784,forward,126.7643930226192,1,0.455031156539917,0.5391682982444763,,0.9997925162315369,0.42237839102745056,0.6290281414985657,,0.9918796420097351,0.4117180407047272,0.7176004648208618,,0.9911611676216125,0.4018537402153015,0.7504813075065613,,0.9835410714149475,forward,129.00013001415957,1
244,8.141466666666666,54.65126037597656,1080,1920,0.5429996252059937,0.5375745296478271,,0.999849796295166,0.5835763216018677,0.6259520649909973,,0.9892658591270447,0.5909637808799744,0.7171716690063477,,0.9879702925682068,0.6129269599914551,0.7487319707870483,,0.9800658226013184,forward,124.70822227724727,1,0.4549097716808319,0.5410639047622681,,0.9998021721839905,0.42072367668151855,0.6295393705368042,,0.9913821220397949,0.4118631184101105,0.717606246471405,,0.9908918738365173,0.40258362889289856,0.7506367564201355,,0.983109176158905,forward,126.62536876989446,1
245,8.174833333333334,55.158138275146484,1080,1920,0.5429559946060181,0.5391312837600708,,0.9998580813407898,0.583804726600647,0.6264757513999939,,0.9887129068374634,0.5909585356712341,0.7168704271316528,,0.9871634840965271,0.6128053069114685,0.7486310601234436,,0.9790407419204712,forward,122.46884520892219,1,0.4549380838871002,0.5421298146247864,,0.9998132586479187,0.419899582862854,0.6298461556434631,,0.9908533096313477,0.41212207078933716,0.717695415019989,,0.9906110763549805,0.4026070535182953,0.7508238554000854,,0.9826746582984924,forward,125.45280614851704,1
246,8.2082,55.46092987060547,1080,1920,0.5429821610450745,0.5402524471282959,,0.9998659491539001,0.5843166708946228,0.6279788613319397,,0.9885994791984558,0.5909892320632935,0.7170305252075195,,0.9868972301483154,0.6127868890762329,0.7486598491668701,,0.9786626100540161,forward,121.00487589163976,1,0.45512932538986206,0.5432946085929871,,0.999822735786438,0.4182559847831726,0.6306583881378174,,0.990454375743866,0.4122641980648041,0.7170829176902771,,0.9903906583786011,0.40184634923934937,0.749817430973053,,0.982322096824646,forward,123.05937417546585,1
247,8.241566666666667,55.00388145446777,1080,1920,0.543108344078064,0.5422828197479248,,0.9998732805252075,0.5847128033638,0.6296995282173157,,0.9884827733039856,0.5913033485412598,0.7173882126808167,,0.986680269241333,0.6128153800964355,0.7486802935600281,,0.9783281087875366,forward,118.94222097499656,1,0.4557998776435852,0.5446767807006836,,0.9998311400413513,0.4160865843296051,0.63167405128479,,0.990043044090271,0.4122745394706726,0.7168169617652893,,0.9902026057243347,0.3982359766960144,0.7496851086616516,,0.9820110201835632,forward,120.97210272496748,1
248,8.274933333333333,55.19509315490723,1080,1920,0.5431498885154724,0.5444304943084717,,0.9998790621757507,0.5853449106216431,0.6301776766777039,,0.9883225560188293,0.5913102030754089,0.7170736193656921,,0.9862298965454102,0.6120842099189758,0.7486258149147034,,0.9776483774185181,forward,116.34556517911673,1,0.4561910927295685,0.5459272861480713,,0.9998378157615662,0.4141380488872528,0.6318914890289307,,0.9896482825279236,0.41247981786727905,0.7164085507392883,,0.9900178909301758,0.3963319957256317,0.7496272325515747,,0.981665849685669,forward,119.07950516421714,1
249,8.308300000000001,55.16195297241211,1080,1920,0.5431795716285706,0.5463002324104309,,0.9998841881752014,0.5858290791511536,0.6312774419784546,,0.9882647395133972,0.5912829041481018,0.7171244025230408,,0.985802412033081,0.6120847463607788,0.7485972046852112,,0.9768907427787781,forward,114.37464951827,1,0.456695020198822,0.5475448966026306,,0.9998427033424377,0.4132588505744934,0.6319596171379089,,0.9893592000007629,0.41248413920402527,0.7159188389778137,,0.9897451996803284,0.3952348828315735,0.7496315240859985,,0.9811418652534485,forward,116.79839033301016,1
250,8.341666666666667,55.20796775817871,1080,1920,0.5432090759277344,0.5471268892288208,,0.9998894929885864,0.5863974094390869,0.6319865584373474,,0.988323450088501,0.5911855697631836,0.7174140214920044,,0.985480546951294,0.6120539307594299,0.7486379742622375,,0.9762884974479675,forward,113.78023393923013,1,0.4573851525783539,0.5488361716270447,,0.9998487830162048,0.4120331108570099,0.6318982243537903,,0.9891919493675232,0.4120972454547882,0.7157150506973267,,0.9896230101585388,0.392401784658432,0.7496347427368164,,0.980848491191864,forward,115.28641452529489,1
251,8.375033333333333,54.47983741760254,1080,1920,0.5433773398399353,0.5497335195541382,,0.9998959898948669,0.5870721340179443,0.6324155330657959,,0.9886978268623352,0.5913801789283752,0.7174130082130432,,0.9854422807693481,0.6124586462974548,0.7482967376708984,,0.9760129451751709,forward,111.30665484979352,1,0.45785412192344666,0.5512819886207581,,0.9998565912246704,0.41018062829971313,0.6334823966026306,,0.9893882870674133,0.4120119512081146,0.7157117128372192,,0.9896429777145386,0.39127078652381897,0.7497455477714539,,0.98069828748703,forward,112.58330436962088,1
252,8.4084,54.78215217590332,1080,1920,0.5433930158615112,0.5529317259788513,,0.999903678894043,0.5879141092300415,0.6321861743927002,,0.9891669750213623,0.5913712382316589,0.7178770899772644,,0.9855830669403076,0.6132426261901855,0.7482563257217407,,0.976115882396698,forward,109.14382137113375,1,0.458016037940979,0.5542721152305603,,0.9998663663864136,0.40901896357536316,0.6334346532821655,,0.9896963238716125,0.41141200065612793,0.7155390977859497,,0.9896767139434814,0.38910090923309326,0.7497469186782837,,0.9806318283081055,forward,109.63541081507185,1
253,8.441766666666666,54.91495132446289,1080,1920,0.5434988141059875,0.5549347996711731,,0.999910831451416,0.5890787839889526,0.6323183178901672,,0.9895459413528442,0.5913458466529846,0.7186510562896729,,0.9856049418449402,0.6135014891624451,0.7482967376708984,,0.9760700464248657,forward,108.35436317501065,1,0.4580904245376587,0.556499719619751,,0.9998756051063538,0.40796899795532227,0.6336078643798828,,0.990044355392456,0.4105478823184967,0.7154924869537354,,0.9897421002388,0.3870691955089569,0.7497497797012329,,0.9806280732154846,forward,107.5811725666955,1
254,8.475133333333334,55.13191223144531,1080,1920,0.543582022190094,0.5577829480171204,,0.9999168515205383,0.5905842185020447,0.6331891417503357,,0.9898731112480164,0.5913392305374146,0.7188064455986023,,0.9854708313941956,0.6139370799064636,0.7483335733413696,,0.9757357239723206,forward,105.9372389538382,1,0.4581260681152344,0.5591822862625122,,0.9998834133148193,0.40709006786346436,0.6339247226715088,,0.9904218912124634,0.4093201458454132,0.7154766321182251,,0.9898358583450317,0.3858189582824707,0.7498254776000977,,0.980595052242279,forward,105.20663441436858,1
255,8.5085,54.41784858703613,1080,1920,0.5435479879379272,0.5610328316688538,,0.9999220371246338,0.5913464426994324,0.6343603730201721,,0.9902223944664001,0.591303288936615,0.7190608978271484,,0.9853670001029968,0.6148203611373901,0.7483218312263489,,0.9754586219787598,forward,103.28086353666644,1,0.458060622215271,0.5622632503509521,,0.9998907446861267,0.40395790338516235,0.6348634362220764,,0.9908623099327087,0.4081314206123352,0.7155362963676453,,0.9900033473968506,0.385414719581604,0.7498748302459717,,0.9807131290435791,forward,102.48549855188527,1
256,8.541866666666667,54.534196853637695,1080,1920,0.5434436798095703,0.5639326572418213,,0.9999271035194397,0.5918955206871033,0.6346466541290283,,0.9904263019561768,0.5910306572914124,0.7188205122947693,,0.9849237203598022,0.6148368716239929,0.7475883960723877,,0.9747791886329651,forward,100.72754280638125,1,0.45803019404411316,0.565162718296051,,0.9998975992202759,0.40285518765449524,0.6351355314254761,,0.991222083568573,0.4077564477920532,0.715542197227478,,0.9899887442588806,0.3855948746204376,0.7498817443847656,,0.9805664420127869,forward,100.12403879218107,1
257,8.575233333333333,54.95405197143555,1080,1920,0.5434463620185852,0.5667104125022888,,0.9999328255653381,0.5926502346992493,0.6347757577896118,,0.9907621741294861,0.5909313559532166,0.7187480330467224,,0.9846423864364624,0.6148673295974731,0.747588038444519,,0.9743813276290894,forward,98.57244879832116,1,0.45803022384643555,0.5679318308830261,,0.9999054670333862,0.4028860032558441,0.6347808837890625,,0.9916971921920776,0.40768712759017944,0.715545117855072,,0.9901852011680603,0.38401147723197937,0.7498920559883118,,0.9808539748191833,forward,98.13972824290909,1
258,8.608600000000001,57.32417106628418,1080,1920,0.5432910323143005,0.5692276358604431,,0.999938428401947,0.5933669805526733,0.6354361176490784,,0.9911893606185913,0.5904552340507507,0.7182838916778564,,0.9845484495162964,0.6148566603660583,0.7475548982620239,,0.9743003249168396,forward,96.03946788548467,1,0.45775070786476135,0.5704644322395325,,0.999913215637207,0.4010946750640869,0.635254979133606,,0.9921806454658508,0.4075041711330414,0.7159204483032227,,0.9903580546379089,0.3842705190181732,0.7500746250152588,,0.9810951948165894,forward,96.51295205667412,1
259,8.641966666666667,56.333065032958984,1080,1920,0.543235182762146,0.5720666646957397,,0.9999439120292664,0.5932195782661438,0.6353638768196106,,0.9915894865989685,0.5904322862625122,0.7180473208427429,,0.9845349192619324,0.6144652962684631,0.7475559115409851,,0.9747012257575989,forward,93.8401638646877,1,0.45759519934654236,0.5730827450752258,,0.9999208450317383,0.39966070652008057,0.6352497935295105,,0.9926701784133911,0.40736082196235657,0.7169607877731323,,0.9906941652297974,0.3839089274406433,0.7502989172935486,,0.9818310141563416,forward,95.78550379296546,1
260,8.675333333333333,55.12404441833496,1080,1920,0.5430647134780884,0.5742130279541016,,0.9999488592147827,0.5931091904640198,0.6352347731590271,,0.9920071363449097,0.5903668999671936,0.7176084518432617,,0.9846823215484619,0.614544153213501,0.7475542426109314,,0.9752264022827148,forward,91.96901197654566,1,0.45750272274017334,0.5755173563957214,,0.9999276995658875,0.39867106080055237,0.6352483034133911,,0.9931310415267944,0.4071269631385803,0.7171828150749207,,0.9909700155258179,0.3840787410736084,0.7506090402603149,,0.9824317097663879,forward,94.32695076753356,1
261,8.7087,55.71603775024414,1080,1920,0.543053150177002,0.5770402550697327,,0.9999533891677856,0.5930629372596741,0.6349915862083435,,0.9923658967018127,0.5900020599365234,0.7170589566230774,,0.9846593141555786,0.6144607067108154,0.7475666403770447,,0.9755727648735046,forward,89.6100494338207,1,0.45749977231025696,0.5779979825019836,,0.9999339580535889,0.39792242646217346,0.6350432634353638,,0.9935446977615356,0.4065358340740204,0.7171640992164612,,0.9911301732063293,0.3842101991176605,0.7505390644073486,,0.982866644859314,forward,92.69421226361563,1
262,8.742066666666666,55.513858795166016,1080,1920,0.542989194393158,0.5792433619499207,,0.9999576807022095,0.5930159091949463,0.633988082408905,,0.9928184151649475,0.5897833108901978,0.7166840434074402,,0.9849917888641357,0.6137897372245789,0.7475062012672424,,0.9763374924659729,forward,88.18635668016748,1,0.45749717950820923,0.5801803469657898,,0.9999398589134216,0.3961622714996338,0.6355472803115845,,0.9939998984336853,0.40630751848220825,0.7171574831008911,,0.9914381504058838,0.38430267572402954,0.7499939799308777,,0.9835209250450134,forward,90.9821038818167,1
263,8.775433333333334,53.79009246826172,1080,1920,0.5429269075393677,0.5811318159103394,,0.9999614357948303,0.5928463935852051,0.6337291598320007,,0.9932283163070679,0.589091956615448,0.7166869640350342,,0.9852094054222107,0.6128906011581421,0.7474790811538696,,0.9768719673156738,forward,87.09577373766817,1,0.4574818015098572,0.5818736553192139,,0.9999451041221619,0.3950636088848114,0.6361513137817383,,0.9943931102752686,0.40625229477882385,0.7170922160148621,,0.9916020631790161,0.3851824998855591,0.749089777469635,,0.9838894605636597,forward,89.50926456435936,1
